"id","matchDate","Country","League","Season","homeTeam","awayTeam","FTHG","FTAG","FTR","1HHG","1HAG","1HR","2HHG","2HAG","2HR"
"75182","09-12-25 21:00","Europe","Champions League","2025/2026","Royale Union SG","Marseille","2","3","A","1","2","A","1","1","D"
"75183","09-12-25 21:00","Europe","Champions League","2025/2026","Tottenham","Slavia Prague","3","0","H","1","0","H","2","0","H"
"75184","09-12-25 18:45","Europe","Champions League","2025/2026","Bayern Munich","Sporting CP","3","1","H","0","0","D","3","1","H"
"75185","09-12-25 16:30","Europe","Champions League","2025/2026","Kairat Almaty","Olympiacos Piraeus","0","1","A","0","0","D","0","1","A"
"74770","26-11-25 21:00","Europe","Champions League","2025/2026","Arsenal","Bayern Munich","3","1","H","1","1","D","2","0","H"
"74771","26-11-25 21:00","Europe","Champions League","2025/2026","Atl. Madrid","Inter","2","1","H","1","0","H","1","1","D"
"74772","26-11-25 21:00","Europe","Champions League","2025/2026","Eintracht Frankfurt","Atalanta","0","3","A","0","0","D","0","3","A"
"74773","26-11-25 21:00","Europe","Champions League","2025/2026","Liverpool","PSV","1","4","A","1","1","D","0","3","A"
"74774","26-11-25 21:00","Europe","Champions League","2025/2026","Olympiacos Piraeus","Real Madrid","3","4","A","1","3","A","2","1","H"
"74775","26-11-25 21:00","Europe","Champions League","2025/2026","PSG","Tottenham","5","3","H","1","1","D","4","2","H"
"74776","26-11-25 21:00","Europe","Champions League","2025/2026","Sporting CP","Club Brugge KV","3","0","H","2","0","H","1","0","H"
"74777","26-11-25 18:45","Europe","Champions League","2025/2026","FC Copenhagen","Kairat Almaty","3","2","H","1","0","H","2","2","D"
"74778","26-11-25 18:45","Europe","Champions League","2025/2026","Pafos","Monaco","2","2","D","1","2","A","1","0","H"
"74750","25-11-25 21:00","Europe","Champions League","2025/2026","Bodo/Glimt","Juventus","2","3","A","1","0","H","1","3","A"
"74751","25-11-25 21:00","Europe","Champions League","2025/2026","Chelsea","Barcelona","3","0","H","1","0","H","2","0","H"
"74752","25-11-25 21:00","Europe","Champions League","2025/2026","Dortmund","Villarreal","4","0","H","1","0","H","3","0","H"
"74753","25-11-25 21:00","Europe","Champions League","2025/2026","Manchester City","Bayer Leverkusen","0","2","A","0","1","A","0","1","A"
"74754","25-11-25 21:00","Europe","Champions League","2025/2026","Marseille","Newcastle","2","1","H","0","1","A","2","0","H"
"74755","25-11-25 21:00","Europe","Champions League","2025/2026","Napoli","Qarabag","2","0","H","0","0","D","2","0","H"
"74756","25-11-25 21:00","Europe","Champions League","2025/2026","Slavia Prague","Ath Bilbao","0","0","D","0","0","D","0","0","D"
"74757","25-11-25 18:45","Europe","Champions League","2025/2026","Ajax","Benfica","0","2","A","0","1","A","0","1","A"
"74758","25-11-25 18:45","Europe","Champions League","2025/2026","Galatasaray","Royale Union SG","0","1","A","0","0","D","0","1","A"
"74323","05-11-25 21:00","Europe","Champions League","2025/2026","Ajax","Galatasaray","0","3","A","0","0","D","0","3","A"
"74324","05-11-25 21:00","Europe","Champions League","2025/2026","Benfica","Bayer Leverkusen","0","1","A","0","0","D","0","1","A"
"74325","05-11-25 21:00","Europe","Champions League","2025/2026","Club Brugge KV","Barcelona","3","3","D","2","1","H","1","2","A"
"74326","05-11-25 21:00","Europe","Champions League","2025/2026","Inter","Kairat Almaty","2","1","H","1","0","H","1","1","D"
"74327","05-11-25 21:00","Europe","Champions League","2025/2026","Manchester City","Dortmund","4","1","H","2","0","H","2","1","H"
"74328","05-11-25 21:00","Europe","Champions League","2025/2026","Marseille","Atalanta","0","1","A","0","0","D","0","1","A"
"74329","05-11-25 21:00","Europe","Champions League","2025/2026","Newcastle","Ath Bilbao","2","0","H","1","0","H","1","0","H"
"74330","05-11-25 18:45","Europe","Champions League","2025/2026","Pafos","Villarreal","1","0","H","0","0","D","1","0","H"
"74331","05-11-25 18:45","Europe","Champions League","2025/2026","Qarabag","Chelsea","2","2","D","2","1","H","0","1","A"
"74305","04-11-25 21:00","Europe","Champions League","2025/2026","Atl. Madrid","Royale Union SG","3","1","H","1","0","H","2","1","H"
"74306","04-11-25 21:00","Europe","Champions League","2025/2026","Bodo/Glimt","Monaco","0","1","A","0","1","A","0","0","D"
"74307","04-11-25 21:00","Europe","Champions League","2025/2026","Juventus","Sporting CP","1","1","D","1","1","D","0","0","D"
"74308","04-11-25 21:00","Europe","Champions League","2025/2026","Liverpool","Real Madrid","1","0","H","0","0","D","1","0","H"
"74309","04-11-25 21:00","Europe","Champions League","2025/2026","Olympiacos Piraeus","PSV","1","1","D","1","0","H","0","1","A"
"74310","04-11-25 21:00","Europe","Champions League","2025/2026","PSG","Bayern Munich","1","2","A","0","2","A","1","0","H"
"74311","04-11-25 21:00","Europe","Champions League","2025/2026","Tottenham","FC Copenhagen","4","0","H","1","0","H","3","0","H"
"74312","04-11-25 18:45","Europe","Champions League","2025/2026","Napoli","Eintracht Frankfurt","0","0","D","0","0","D","0","0","D"
"74313","04-11-25 18:45","Europe","Champions League","2025/2026","Slavia Prague","Arsenal","0","3","A","0","1","A","0","2","A"
"67332","22-10-25 21:00","Europe","Champions League","2025/2026","Atalanta","Slavia Prague","0","0","D","0","0","D","0","0","D"
"67333","22-10-25 21:00","Europe","Champions League","2025/2026","Bayern Munich","Club Brugge KV","4","0","H","3","0","H","1","0","H"
"67334","22-10-25 21:00","Europe","Champions League","2025/2026","Chelsea","Ajax","5","1","H","4","1","H","1","0","H"
"67335","22-10-25 21:00","Europe","Champions League","2025/2026","Eintracht Frankfurt","Liverpool","1","5","A","1","3","A","0","2","A"
"67336","22-10-25 21:00","Europe","Champions League","2025/2026","Monaco","Tottenham","0","0","D","0","0","D","0","0","D"
"67337","22-10-25 21:00","Europe","Champions League","2025/2026","Real Madrid","Juventus","1","0","H","0","0","D","1","0","H"
"67338","22-10-25 21:00","Europe","Champions League","2025/2026","Sporting CP","Marseille","2","1","H","0","1","A","2","0","H"
"67339","22-10-25 18:45","Europe","Champions League","2025/2026","Ath Bilbao","Qarabag","3","1","H","1","1","D","2","0","H"
"67340","22-10-25 18:45","Europe","Champions League","2025/2026","Galatasaray","Bodo/Glimt","3","1","H","2","0","H","1","1","D"
"67319","21-10-25 21:00","Europe","Champions League","2025/2026","Arsenal","Atl. Madrid","4","0","H","0","0","D","4","0","H"
"67320","21-10-25 21:00","Europe","Champions League","2025/2026","Bayer Leverkusen","PSG","2","7","A","1","4","A","1","3","A"
"67321","21-10-25 21:00","Europe","Champions League","2025/2026","FC Copenhagen","Dortmund","2","4","A","1","1","D","1","3","A"
"67322","21-10-25 21:00","Europe","Champions League","2025/2026","Newcastle","Benfica","3","0","H","1","0","H","2","0","H"
"67323","21-10-25 21:00","Europe","Champions League","2025/2026","PSV","Napoli","6","2","H","2","1","H","4","1","H"
"67324","21-10-25 21:00","Europe","Champions League","2025/2026","Royale Union SG","Inter","0","4","A","0","2","A","0","2","A"
"67325","21-10-25 21:00","Europe","Champions League","2025/2026","Villarreal","Manchester City","0","2","A","0","2","A","0","0","D"
"67326","21-10-25 18:45","Europe","Champions League","2025/2026","Barcelona","Olympiacos Piraeus","6","1","H","2","0","H","4","1","H"
"67327","21-10-25 18:45","Europe","Champions League","2025/2026","Kairat Almaty","Pafos","0","0","D","0","0","D","0","0","D"
"67263","01-10-25 21:00","Europe","Champions League","2025/2026","Arsenal","Olympiacos Piraeus","2","0","H","1","0","H","1","0","H"
"67264","01-10-25 21:00","Europe","Champions League","2025/2026","Barcelona","PSG","1","2","A","1","1","D","0","1","A"
"67265","01-10-25 21:00","Europe","Champions League","2025/2026","Bayer Leverkusen","PSV","1","1","D","0","0","D","1","1","D"
"67266","01-10-25 21:00","Europe","Champions League","2025/2026","Dortmund","Ath Bilbao","4","1","H","1","0","H","3","1","H"
"67267","01-10-25 21:00","Europe","Champions League","2025/2026","Monaco","Manchester City","2","2","D","1","2","A","1","0","H"
"67268","01-10-25 21:00","Europe","Champions League","2025/2026","Napoli","Sporting CP","2","1","H","1","0","H","1","1","D"
"67269","01-10-25 21:00","Europe","Champions League","2025/2026","Villarreal","Juventus","2","2","D","1","0","H","1","2","A"
"67270","01-10-25 18:45","Europe","Champions League","2025/2026","Qarabag","FC Copenhagen","2","0","H","1","0","H","1","0","H"
"67271","01-10-25 18:45","Europe","Champions League","2025/2026","Royale Union SG","Newcastle","0","4","A","0","2","A","0","2","A"
"67272","30-09-25 21:00","Europe","Champions League","2025/2026","Atl. Madrid","Eintracht Frankfurt","5","1","H","3","0","H","2","1","H"
"67273","30-09-25 21:00","Europe","Champions League","2025/2026","Bodo/Glimt","Tottenham","2","2","D","0","0","D","2","2","D"
"67274","30-09-25 21:00","Europe","Champions League","2025/2026","Chelsea","Benfica","1","0","H","1","0","H","0","0","D"
"67275","30-09-25 21:00","Europe","Champions League","2025/2026","Galatasaray","Liverpool","1","0","H","1","0","H","0","0","D"
"67276","30-09-25 21:00","Europe","Champions League","2025/2026","Inter","Slavia Prague","3","0","H","2","0","H","1","0","H"
"67277","30-09-25 21:00","Europe","Champions League","2025/2026","Marseille","Ajax","4","0","H","3","0","H","1","0","H"
"67278","30-09-25 21:00","Europe","Champions League","2025/2026","Pafos","Bayern Munich","1","5","A","1","4","A","0","1","A"
"67279","30-09-25 18:45","Europe","Champions League","2025/2026","Atalanta","Club Brugge KV","2","1","H","0","1","A","2","0","H"
"67280","30-09-25 18:45","Europe","Champions League","2025/2026","Kairat Almaty","Real Madrid","0","5","A","0","1","A","0","4","A"
"67281","18-09-25 21:00","Europe","Champions League","2025/2026","Eintracht Frankfurt","Galatasaray","5","1","H","3","1","H","2","0","H"
"67282","18-09-25 21:00","Europe","Champions League","2025/2026","Manchester City","Napoli","2","0","H","0","0","D","2","0","H"
"67283","18-09-25 21:00","Europe","Champions League","2025/2026","Newcastle","Barcelona","1","2","A","0","0","D","1","2","A"
"67284","18-09-25 21:00","Europe","Champions League","2025/2026","Sporting CP","Kairat Almaty","4","1","H","1","0","H","3","1","H"
"67285","18-09-25 18:45","Europe","Champions League","2025/2026","Club Brugge KV","Monaco","4","1","H","3","0","H","1","1","D"
"67286","18-09-25 18:45","Europe","Champions League","2025/2026","FC Copenhagen","Bayer Leverkusen","2","2","D","1","0","H","1","2","A"
"67287","17-09-25 21:00","Europe","Champions League","2025/2026","Ajax","Inter","0","2","A","0","1","A","0","1","A"
"67288","17-09-25 21:00","Europe","Champions League","2025/2026","Bayern Munich","Chelsea","3","1","H","2","1","H","1","0","H"
"67289","17-09-25 21:00","Europe","Champions League","2025/2026","Liverpool","Atl. Madrid","3","2","H","2","1","H","1","1","D"
"67290","17-09-25 21:00","Europe","Champions League","2025/2026","PSG","Atalanta","4","0","H","2","0","H","2","0","H"
"67291","17-09-25 18:45","Europe","Champions League","2025/2026","Olympiacos Piraeus","Pafos","0","0","D","0","0","D","0","0","D"
"67292","17-09-25 18:45","Europe","Champions League","2025/2026","Slavia Prague","Bodo/Glimt","2","2","D","1","0","H","1","2","A"
"67293","16-09-25 21:00","Europe","Champions League","2025/2026","Benfica","Qarabag","2","3","A","2","1","H","0","2","A"
"67294","16-09-25 21:00","Europe","Champions League","2025/2026","Juventus","Dortmund","4","4","D","0","0","D","4","4","D"
"67295","16-09-25 21:00","Europe","Champions League","2025/2026","Real Madrid","Marseille","2","1","H","1","1","D","1","0","H"
"67296","16-09-25 21:00","Europe","Champions League","2025/2026","Tottenham","Villarreal","1","0","H","1","0","H","0","0","D"
"67297","16-09-25 18:45","Europe","Champions League","2025/2026","Ath Bilbao","Arsenal","0","2","A","0","0","D","0","2","A"
"67298","16-09-25 18:45","Europe","Champions League","2025/2026","PSV","Royale Union SG","1","3","A","0","2","A","1","1","D"
