"id","matchDate","Country","League","Season","homeTeam","awayTeam","H","D","A","O05","U05","O15","U15","O25","U25","O35","U35","O45","U45","BTTSY","BTTSN"
"14932","18-05-25 20:45","Italy","Serie A","2024/2025","Fiorentina","Bologna","3.06","3.06","2.65","1.09","8.00","1.41","3.00","2.37","1.62","4.48","1.22","9.26","1.07","1.90","1.90"
"14933","18-05-25 20:45","Italy","Serie A","2024/2025","Inter","Lazio","1.68","4.00","5.39","1.04","13.00","1.22","4.50","1.70","2.20","2.66","1.50","4.80","1.20","1.65","2.24"
"14934","18-05-25 20:45","Italy","Serie A","2024/2025","Juventus","Udinese","1.44","4.87","7.70","1.05","11.00","1.26","4.00","1.90","2.00","3.06","1.40","6.00","1.14","2.04","1.78"
"14935","18-05-25 20:45","Italy","Serie A","2024/2025","Lecce","Torino","2.17","3.19","3.91","1.11","7.00","1.48","2.75","2.47","1.57","4.80","1.20","9.99","1.06","2.04","1.78"
"14936","18-05-25 20:45","Italy","Serie A","2024/2025","Monza","Empoli","5.33","3.66","1.75","1.08","9.00","1.37","3.20","2.24","1.73","4.14","1.25","8.45","1.09","2.10","1.74"
"14937","18-05-25 20:45","Italy","Serie A","2024/2025","Parma","Napoli","7.16","4.60","1.49","1.05","11.00","1.29","3.75","1.99","1.91","3.24","1.37","6.54","1.13","2.04","1.78"
"14938","18-05-25 20:45","Italy","Serie A","2024/2025","Verona","Como","3.26","3.17","2.45","1.09","8.00","1.41","3.00","2.37","1.62","4.48","1.22","9.26","1.07","1.90","1.90"
"14939","17-05-25 20:45","Italy","Serie A","2024/2025","Genoa","Atalanta","3.36","3.50","2.24","1.06","10.00","1.34","3.40","2.13","1.80","3.67","1.30","7.06","1.11","1.76","2.06"
"14940","12-05-25 20:45","Italy","Serie A","2024/2025","Atalanta","AS Roma","2.10","3.58","3.64","1.04","13.00","1.23","4.33","1.82","2.10","2.66","1.50","5.41","1.17","1.56","2.43"
"14941","12-05-25 18:30","Italy","Serie A","2024/2025","Venezia","Fiorentina","2.83","3.08","2.84","1.10","7.29","1.45","2.86","2.28","1.66","4.30","1.24","8.91","1.08","1.90","1.90"
"14942","11-05-25 20:45","Italy","Serie A","2024/2025","Napoli","Genoa","1.32","5.74","10.40","1.03","13.50","1.22","4.51","1.76","2.19","2.75","1.48","5.20","1.18","2.16","1.70"
"14943","11-05-25 18:00","Italy","Serie A","2024/2025","Torino","Inter","5.40","3.80","1.72","1.08","9.00","1.37","3.20","2.24","1.73","4.14","1.25","8.45","1.09","1.96","1.85"
"14944","11-05-25 15:00","Italy","Serie A","2024/2025","Verona","Lecce","2.57","2.82","3.49","1.16","5.50","1.61","2.38","2.86","1.45","5.41","1.17","12.50","1.04","2.15","1.70"
"14945","11-05-25 12:30","Italy","Serie A","2024/2025","Udinese","Monza","1.64","4.10","5.64","1.05","11.00","1.29","3.75","1.99","1.91","3.24","1.37","6.54","1.13","1.83","1.98"
"14946","10-05-25 20:45","Italy","Serie A","2024/2025","Empoli","Parma","2.49","3.06","3.31","1.11","7.00","1.48","2.75","2.47","1.57","4.80","1.20","9.99","1.06","1.90","1.90"
"14947","10-05-25 18:00","Italy","Serie A","2024/2025","Lazio","Juventus","2.45","3.19","3.23","1.07","9.47","1.34","3.37","2.24","1.73","3.94","1.27","8.05","1.09","1.81","2.00"
"14948","10-05-25 15:00","Italy","Serie A","2024/2025","Como","Cagliari","1.78","3.92","4.65","1.04","13.00","1.23","4.33","1.70","2.20","2.86","1.45","5.41","1.17","1.65","2.24"
"14949","09-05-25 20:45","Italy","Serie A","2024/2025","AC Milan","Bologna","2.19","3.50","3.47","1.05","11.00","1.29","3.75","1.99","1.91","3.43","1.34","6.54","1.13","1.70","2.14"
"14950","05-05-25 20:45","Italy","Serie A","2024/2025","Genoa","AC Milan","4.69","3.94","1.82","1.02","13.40","1.23","3.62","1.88","2.07","2.88","1.35","5.10","1.10","1.73","2.06"
"14951","04-05-25 20:45","Italy","Serie A","2024/2025","Bologna","Juventus","2.38","3.10","3.47","1.13","6.50","1.48","2.75","2.57","1.54","4.80","1.20","9.99","1.06","1.96","1.85"
"14952","04-05-25 18:00","Italy","Serie A","2024/2025","AS Roma","Fiorentina","1.80","3.59","5.13","1.08","9.00","1.34","3.40","2.13","1.80","3.67","1.30","7.06","1.11","1.83","1.98"
"14953","04-05-25 15:00","Italy","Serie A","2024/2025","Monza","Atalanta","12.90","6.69","1.25","1.01","23.00","1.16","5.50","1.48","2.75","2.24","1.73","3.67","1.30","1.90","1.90"
"14954","04-05-25 12:30","Italy","Serie A","2024/2025","Empoli","Lazio","4.85","3.69","1.81","1.09","8.33","1.35","3.34","2.26","1.72","3.98","1.26","8.13","1.09","1.96","1.85"
"14955","03-05-25 20:45","Italy","Serie A","2024/2025","Inter","Verona","1.49","4.47","7.52","1.06","10.00","1.32","3.50","1.99","1.91","3.43","1.34","6.54","1.13","2.02","1.80"
"14956","03-05-25 18:00","Italy","Serie A","2024/2025","Lecce","Napoli","8.07","4.03","1.52","1.09","8.00","1.37","3.20","2.24","1.73","4.14","1.25","8.45","1.09","2.16","1.70"
"14957","03-05-25 15:00","Italy","Serie A","2024/2025","Cagliari","Udinese","2.65","3.06","3.06","1.11","7.00","1.48","2.75","2.37","1.62","4.48","1.22","9.26","1.07","1.98","1.83"
"14958","03-05-25 15:00","Italy","Serie A","2024/2025","Parma","Como","3.37","3.37","2.30","1.04","13.00","1.23","4.33","1.82","2.10","2.86","1.45","5.41","1.17","1.62","2.31"
"14959","02-05-25 20:45","Italy","Serie A","2024/2025","Torino","Venezia","2.54","3.08","3.21","1.09","8.00","1.41","3.00","2.35","1.67","4.14","1.25","8.45","1.09","1.83","1.98"
"14960","28-04-25 20:45","Italy","Serie A","2024/2025","Lazio","Parma","1.40","5.10","8.33","1.03","15.00","1.22","4.50","1.65","2.30","2.57","1.54","4.80","1.20","1.81","2.00"
"14961","28-04-25 20:45","Italy","Serie A","2024/2025","Verona","Cagliari","2.43","2.87","3.69","1.13","6.50","1.48","2.75","2.57","1.54","4.80","1.20","9.99","1.06","1.90","1.90"
"14962","28-04-25 18:30","Italy","Serie A","2024/2025","Udinese","Bologna","5.66","3.43","1.78","1.12","6.84","1.49","2.73","2.35","1.62","4.64","1.21","10.90","1.04","2.13","1.71"
"14963","27-04-25 20:45","Italy","Serie A","2024/2025","Atalanta","Lecce","1.30","5.87","11.20","1.03","15.00","1.22","4.50","1.65","2.30","2.57","1.54","4.48","1.22","2.06","1.76"
"14964","27-04-25 20:45","Italy","Serie A","2024/2025","Napoli","Torino","1.40","4.86","9.21","1.08","9.00","1.34","3.40","2.13","1.80","3.67","1.30","7.06","1.11","2.22","1.66"
"14965","27-04-25 18:00","Italy","Serie A","2024/2025","Juventus","Monza","1.25","6.79","12.50","1.04","13.00","1.22","4.50","1.61","2.38","2.47","1.57","4.48","1.22","2.16","1.70"
"14966","27-04-25 15:00","Italy","Serie A","2024/2025","Fiorentina","Empoli","2.10","3.33","3.94","1.11","7.00","1.48","2.75","2.47","1.57","4.80","1.20","9.99","1.06","1.96","1.85"
"14967","27-04-25 15:00","Italy","Serie A","2024/2025","Inter","AS Roma","1.75","3.78","5.10","1.04","13.00","1.23","4.33","1.82","2.10","2.86","1.45","5.41","1.17","1.65","2.24"
"14968","27-04-25 12:30","Italy","Serie A","2024/2025","Como","Genoa","1.78","3.78","4.85","1.06","10.00","1.32","3.50","1.99","1.91","3.43","1.34","7.06","1.11","1.83","1.98"
"14969","27-04-25 12:30","Italy","Serie A","2024/2025","Venezia","AC Milan","5.09","4.22","1.68","1.03","15.00","1.22","4.50","1.70","2.20","2.66","1.50","4.80","1.20","1.74","2.10"
"14970","23-04-25 18:30","Italy","Serie A","2024/2025","Cagliari","Fiorentina","3.21","3.08","2.54","1.09","8.00","1.41","3.00","2.37","1.62","4.48","1.22","9.26","1.07","1.90","1.90"
"14971","23-04-25 18:30","Italy","Serie A","2024/2025","Genoa","Lazio","3.82","3.31","2.14","1.09","8.00","1.48","2.75","2.37","1.62","4.48","1.22","9.26","1.07","1.96","1.85"
"14972","23-04-25 18:30","Italy","Serie A","2024/2025","Parma","Juventus","5.35","3.80","1.72","1.06","10.00","1.32","3.50","1.99","1.91","3.43","1.34","6.54","1.13","1.83","1.98"
"14973","23-04-25 18:30","Italy","Serie A","2024/2025","Torino","Udinese","2.56","3.08","3.18","1.11","7.00","1.51","2.63","2.57","1.54","4.80","1.20","11.20","1.05","2.02","1.80"
"14974","20-04-25 20:45","Italy","Serie A","2024/2025","AC Milan","Atalanta","2.51","3.68","2.77","1.02","16.20","1.20","4.76","1.67","2.26","2.60","1.53","4.71","1.21","1.49","2.64"
"14975","20-04-25 18:00","Italy","Serie A","2024/2025","Bologna","Inter","3.68","3.19","2.24","1.09","8.42","1.34","3.37","2.14","1.80","3.61","1.31","8.05","1.09","1.76","2.06"
"14976","20-04-25 15:00","Italy","Serie A","2024/2025","Empoli","Venezia","2.33","3.00","3.73","1.13","6.50","1.51","2.63","2.57","1.54","4.80","1.20","11.20","1.05","1.96","1.85"
"14977","19-04-25 20:45","Italy","Serie A","2024/2025","AS Roma","Verona","1.58","3.98","6.72","1.08","9.00","1.34","3.40","2.13","1.80","3.79","1.29","7.54","1.10","2.02","1.80"
"14978","19-04-25 18:00","Italy","Serie A","2024/2025","Monza","Napoli","10.60","5.09","1.35","1.05","11.60","1.25","4.21","1.82","2.10","2.91","1.43","5.71","1.15","2.06","1.76"
"14979","19-04-25 15:00","Italy","Serie A","2024/2025","Lecce","Como","3.73","3.49","2.10","1.05","11.60","1.27","3.95","1.90","2.01","3.09","1.39","6.23","1.14","1.68","2.18"
"14980","14-04-25 20:45","Italy","Serie A","2024/2025","Napoli","Empoli","1.47","4.43","8.07","1.06","10.00","1.32","3.50","2.13","1.80","3.67","1.30","7.06","1.11","2.06","1.76"
"14981","13-04-25 20:45","Italy","Serie A","2024/2025","Lazio","AS Roma","3.33","3.19","2.40","1.08","8.51","1.34","3.41","2.11","1.81","3.57","1.31","7.97","1.09","1.76","2.06"
"14982","13-04-25 18:00","Italy","Serie A","2024/2025","Como","Torino","1.91","3.65","4.63","1.02","8.95","1.29","3.20","2.14","1.80","3.54","1.24","7.18","1.03","1.86","1.90"
"14983","13-04-25 15:00","Italy","Serie A","2024/2025","Fiorentina","Parma","1.74","3.77","5.30","1.06","10.50","1.30","3.68","1.90","2.01","3.27","1.36","6.23","1.14","1.83","1.98"
"14984","13-04-25 15:00","Italy","Serie A","2024/2025","Verona","Genoa","3.02","3.00","2.74","1.13","6.32","1.59","2.42","2.91","1.43","5.71","1.15","11.90","1.05","2.16","1.70"
"14985","13-04-25 12:30","Italy","Serie A","2024/2025","Atalanta","Bologna","2.00","3.60","3.95","1.06","10.50","1.27","3.95","1.90","2.01","3.27","1.36","6.23","1.14","1.72","2.12"
"14986","12-04-25 20:45","Italy","Serie A","2024/2025","Juventus","Lecce","1.36","5.20","9.75","1.06","10.50","1.30","3.68","1.90","2.01","3.27","1.36","6.73","1.12","2.22","1.66"
"14987","12-04-25 18:00","Italy","Serie A","2024/2025","Inter","Cagliari","1.33","5.66","10.20","1.03","13.70","1.22","4.56","1.64","2.32","2.73","1.48","5.15","1.18","2.02","1.80"
"14988","12-04-25 15:00","Italy","Serie A","2024/2025","Venezia","Monza","1.78","3.70","5.09","1.07","9.47","1.31","3.58","2.03","1.88","3.50","1.33","7.18","1.11","1.90","1.90"
"14989","11-04-25 20:45","Italy","Serie A","2024/2025","Udinese","AC Milan","4.56","3.61","1.87","1.05","11.60","1.27","3.95","1.90","2.01","3.09","1.39","6.23","1.14","1.72","2.12"
"14990","07-04-25 20:45","Italy","Serie A","2024/2025","Bologna","Napoli","2.61","3.07","3.12","1.12","6.84","1.47","2.77","2.45","1.58","5.15","1.18","10.70","1.06","2.00","1.82"
"14991","06-04-25 20:45","Italy","Serie A","2024/2025","AS Roma","Juventus","2.50","3.17","3.17","1.09","8.42","1.38","3.16","2.26","1.67","4.26","1.24","8.82","1.08","1.90","1.90"
"14992","06-04-25 18:00","Italy","Serie A","2024/2025","Atalanta","Lazio","1.69","3.98","5.36","1.05","11.60","1.22","4.56","1.74","2.21","2.73","1.48","5.15","1.18","1.72","2.12"
"14993","06-04-25 15:00","Italy","Serie A","2024/2025","Empoli","Cagliari","2.65","3.06","3.06","1.11","7.00","1.41","3.00","2.37","1.62","4.48","1.22","9.26","1.07","1.90","1.90"
"14994","06-04-25 15:00","Italy","Serie A","2024/2025","Torino","Verona","1.93","3.09","5.35","1.13","6.32","1.51","2.63","2.54","1.54","5.15","1.18","10.70","1.06","2.16","1.70"
"14995","06-04-25 12:30","Italy","Serie A","2024/2025","Lecce","Venezia","2.37","2.98","3.67","1.10","7.37","1.44","2.90","2.45","1.58","4.57","1.22","9.52","1.07","1.96","1.85"
"14996","05-04-25 20:45","Italy","Serie A","2024/2025","AC Milan","Fiorentina","1.75","3.78","5.10","1.05","11.60","1.27","3.95","1.90","2.01","3.27","1.36","6.23","1.14","1.74","2.09"
"14997","05-04-25 18:00","Italy","Serie A","2024/2025","Parma","Inter","6.90","4.42","1.52","1.05","11.60","1.25","4.21","1.82","2.10","2.91","1.43","5.15","1.18","1.83","1.98"
"14998","05-04-25 15:00","Italy","Serie A","2024/2025","Monza","Como","4.93","4.00","1.73","1.05","11.60","1.27","3.95","1.90","2.01","3.09","1.39","6.23","1.14","1.83","1.98"
"14999","04-04-25 20:45","Italy","Serie A","2024/2025","Genoa","Udinese","2.35","3.07","3.58","1.12","6.84","1.51","2.63","2.54","1.54","5.15","1.18","10.70","1.06","2.06","1.76"
"15000","31-03-25 20:45","Italy","Serie A","2024/2025","Lazio","Torino","1.78","3.70","5.09","1.08","8.51","1.38","3.19","2.22","1.74","3.90","1.28","7.97","1.09","2.00","1.82"
"15001","31-03-25 18:30","Italy","Serie A","2024/2025","Verona","Parma","2.74","3.09","2.92","1.09","8.42","1.38","3.16","2.24","1.73","3.94","1.27","8.05","1.09","1.81","2.00"
"15002","30-03-25 20:45","Italy","Serie A","2024/2025","Napoli","AC Milan","2.01","3.61","3.92","1.05","11.60","1.27","3.95","1.90","2.01","3.09","1.39","6.23","1.14","1.72","2.12"
"15003","30-03-25 18:00","Italy","Serie A","2024/2025","Inter","Udinese","1.48","4.22","8.58","1.06","10.50","1.27","3.95","1.90","2.01","3.09","1.39","6.23","1.14","1.96","1.85"
"15004","30-03-25 15:00","Italy","Serie A","2024/2025","Fiorentina","Atalanta","4.06","3.49","2.01","1.05","11.60","1.27","3.95","1.90","2.01","3.09","1.39","6.23","1.14","1.68","2.18"
"15005","30-03-25 12:30","Italy","Serie A","2024/2025","Cagliari","Monza","1.81","3.57","5.05","1.06","10.50","1.31","3.58","2.03","1.88","3.50","1.33","7.18","1.11","1.83","1.98"
"15006","29-03-25 20:45","Italy","Serie A","2024/2025","Lecce","AS Roma","5.43","3.65","1.75","1.09","8.42","1.34","3.37","2.14","1.80","3.94","1.27","8.05","1.09","1.96","1.85"
"15007","29-03-25 18:00","Italy","Serie A","2024/2025","Juventus","Genoa","1.53","4.00","8.00","1.10","7.37","1.44","2.90","2.35","1.63","4.57","1.22","9.52","1.07","2.44","1.56"
"15008","29-03-25 15:00","Italy","Serie A","2024/2025","Como","Empoli","1.80","3.54","5.20","1.07","9.47","1.31","3.58","2.03","1.88","3.50","1.33","6.73","1.12","1.86","1.95"
"15009","29-03-25 15:00","Italy","Serie A","2024/2025","Venezia","Bologna","5.60","3.49","1.77","1.07","9.47","1.34","3.37","2.14","1.80","3.94","1.27","8.05","1.09","1.96","1.85"
"15010","16-03-25 20:45","Italy","Serie A","2024/2025","Atalanta","Inter","2.67","3.46","2.85","1.02","11.30","1.25","3.46","1.98","1.96","3.13","1.30","6.15","1.06","1.68","2.13"
"15011","16-03-25 18:00","Italy","Serie A","2024/2025","Fiorentina","Juventus","3.33","3.18","2.41","1.09","8.00","1.41","3.00","2.35","1.67","4.14","1.25","8.45","1.09","1.98","1.83"
"15012","16-03-25 16:00","Italy","Serie A","2024/2025","AS Roma","Cagliari","1.51","4.46","6.96","1.05","11.00","1.32","3.50","1.99","1.91","3.43","1.34","7.06","1.11","2.10","1.74"
"15013","16-03-25 15:00","Italy","Serie A","2024/2025","Bologna","Lazio","2.37","3.07","3.54","1.10","7.37","1.38","3.16","2.26","1.67","4.26","1.24","8.82","1.08","1.90","1.90"
"15014","16-03-25 12:30","Italy","Serie A","2024/2025","Venezia","Napoli","7.98","4.19","1.50","1.07","9.47","1.31","3.58","2.03","1.88","3.61","1.31","7.18","1.11","2.16","1.70"
"15015","15-03-25 20:45","Italy","Serie A","2024/2025","Torino","Empoli","1.88","3.30","5.16","1.09","8.42","1.34","3.37","2.24","1.73","3.94","1.27","8.05","1.09","1.90","1.90"
"15016","15-03-25 18:00","Italy","Serie A","2024/2025","AC Milan","Como","1.80","3.83","4.66","1.03","13.70","1.22","4.56","1.74","2.21","2.73","1.48","5.15","1.18","1.65","2.24"
"15017","15-03-25 15:00","Italy","Serie A","2024/2025","Monza","Parma","3.22","3.35","2.37","1.06","10.50","1.31","3.57","2.10","1.82","3.61","1.31","7.43","1.10","1.68","2.18"
"15018","15-03-25 15:00","Italy","Serie A","2024/2025","Udinese","Verona","1.77","3.59","5.34","1.11","7.00","1.41","3.00","2.37","1.62","4.48","1.22","9.26","1.07","2.02","1.80"
"15019","14-03-25 20:45","Italy","Serie A","2024/2025","Genoa","Lecce","2.09","3.06","4.42","1.12","6.84","1.47","2.77","2.54","1.54","5.15","1.18","10.70","1.06","2.06","1.76"
"15020","10-03-25 20:45","Italy","Serie A","2024/2025","Lazio","Udinese","1.86","3.49","4.80","1.06","10.50","1.30","3.68","2.03","1.88","3.50","1.33","7.18","1.11","1.76","2.06"
"15021","09-03-25 20:45","Italy","Serie A","2024/2025","Juventus","Atalanta","2.60","3.16","3.03","1.07","9.47","1.31","3.58","2.14","1.80","3.61","1.31","7.18","1.11","1.76","2.06"
"15022","09-03-25 18:00","Italy","Serie A","2024/2025","Empoli","AS Roma","4.16","3.28","2.06","1.07","9.47","1.34","3.37","2.14","1.80","3.94","1.27","8.05","1.09","1.83","1.98"
"15023","09-03-25 15:00","Italy","Serie A","2024/2025","Napoli","Fiorentina","1.63","4.14","6.31","1.03","7.50","1.36","2.83","2.24","1.76","3.72","1.22","7.10","1.04","2.21","1.63"
"15024","09-03-25 12:30","Italy","Serie A","2024/2025","Verona","Bologna","5.82","3.55","1.73","1.09","8.42","1.38","3.16","2.24","1.73","3.94","1.27","8.05","1.09","2.02","1.80"
"15025","08-03-25 20:45","Italy","Serie A","2024/2025","Inter","Monza","1.16","8.13","21.00","1.03","15.00","1.19","5.00","1.51","2.63","2.26","1.67","4.14","1.25","2.33","1.61"
"15026","08-03-25 18:00","Italy","Serie A","2024/2025","Lecce","AC Milan","5.10","3.57","1.80","1.06","10.50","1.30","3.68","1.90","2.01","3.27","1.36","6.23","1.14","1.76","2.06"
"15027","08-03-25 15:00","Italy","Serie A","2024/2025","Como","Venezia","1.64","4.00","5.88","1.06","10.00","1.32","3.50","1.99","1.91","3.43","1.34","7.06","1.11","1.90","1.90"
"15028","08-03-25 15:00","Italy","Serie A","2024/2025","Parma","Torino","3.69","3.24","2.22","1.07","9.47","1.34","3.37","2.24","1.73","3.94","1.27","8.05","1.09","1.83","1.98"
"15029","07-03-25 20:45","Italy","Serie A","2024/2025","Cagliari","Genoa","2.57","2.98","3.28","1.12","6.84","1.47","2.77","2.45","1.58","4.57","1.22","9.52","1.07","1.96","1.85"
"15030","03-03-25 20:45","Italy","Serie A","2024/2025","Juventus","Verona","1.35","4.84","11.70","1.07","9.47","1.27","3.95","1.90","2.01","3.27","1.36","6.23","1.14","2.22","1.66"
"15031","02-03-25 20:45","Italy","Serie A","2024/2025","AC Milan","Lazio","2.14","3.48","3.62","1.03","13.70","1.22","4.56","1.74","2.21","2.73","1.48","5.15","1.18","1.60","2.34"
"15032","02-03-25 18:00","Italy","Serie A","2024/2025","AS Roma","Como","1.98","3.56","4.07","1.07","9.47","1.34","3.37","2.14","1.80","3.94","1.27","8.05","1.09","1.90","1.90"
"15033","02-03-25 15:00","Italy","Serie A","2024/2025","Bologna","Cagliari","1.72","3.80","5.35","1.07","9.47","1.38","3.16","2.24","1.73","3.94","1.27","8.05","1.09","2.02","1.80"
"15034","02-03-25 15:00","Italy","Serie A","2024/2025","Genoa","Empoli","1.93","3.30","4.82","1.09","8.00","1.41","3.00","2.37","1.62","4.48","1.22","9.26","1.07","1.96","1.85"
"15035","02-03-25 12:30","Italy","Serie A","2024/2025","Monza","Torino","4.80","3.33","1.92","1.10","7.37","1.38","3.16","2.26","1.67","4.26","1.24","8.82","1.02","1.96","1.85"
"15036","01-03-25 20:45","Italy","Serie A","2024/2025","Udinese","Parma","1.90","3.66","4.34","1.05","11.60","1.27","3.95","1.90","2.01","3.09","1.39","6.23","1.14","1.72","2.12"
"15037","01-03-25 18:00","Italy","Serie A","2024/2025","Napoli","Inter","3.09","3.20","2.54","1.09","8.42","1.34","3.37","2.14","1.80","3.61","1.31","8.05","1.09","1.76","2.06"
"15038","01-03-25 15:00","Italy","Serie A","2024/2025","Atalanta","Venezia","1.20","7.42","15.90","1.02","17.90","1.18","5.26","1.47","2.77","2.16","1.73","3.61","1.31","2.02","1.80"
"15039","28-02-25 20:45","Italy","Serie A","2024/2025","Fiorentina","Lecce","1.90","3.30","5.01","1.10","7.37","1.44","2.90","2.35","1.63","4.57","1.22","9.52","1.07","2.02","1.80"
"15040","27-02-25 20:45","Italy","Serie A","2024/2025","Bologna","AC Milan","3.01","3.37","2.49","1.07","9.47","1.30","3.68","2.03","1.88","3.50","1.33","6.73","1.12","1.72","2.12"
"15041","24-02-25 20:45","Italy","Serie A","2024/2025","AS Roma","Monza","1.28","6.17","11.80","1.05","11.60","1.22","4.56","1.74","2.21","2.73","1.48","5.15","1.18","2.33","1.61"
"15042","23-02-25 20:45","Italy","Serie A","2024/2025","Cagliari","Juventus","4.88","3.50","1.85","1.07","9.47","1.34","3.37","2.14","1.80","3.94","1.27","8.05","1.09","1.90","1.90"
"15043","23-02-25 18:00","Italy","Serie A","2024/2025","Empoli","Atalanta","6.63","4.59","1.51","1.05","11.60","1.22","4.56","1.64","2.32","2.73","1.48","5.15","1.18","1.76","2.06"
"15044","23-02-25 15:00","Italy","Serie A","2024/2025","Verona","Fiorentina","3.89","3.42","2.08","1.09","8.42","1.38","3.16","2.26","1.67","4.26","1.24","8.82","1.08","1.96","1.85"
"15045","23-02-25 12:30","Italy","Serie A","2024/2025","Como","Napoli","3.88","3.05","2.25","1.10","7.45","1.43","2.93","2.33","1.63","4.53","1.22","9.43","1.07","1.94","1.86"
"15046","22-02-25 20:45","Italy","Serie A","2024/2025","Inter","Genoa","1.35","5.09","10.60","1.05","11.60","1.25","4.21","1.74","2.21","2.91","1.43","5.15","1.18","2.14","1.71"
"15047","22-02-25 18:00","Italy","Serie A","2024/2025","Torino","AC Milan","4.20","3.83","1.88","1.03","13.70","1.25","4.21","1.82","2.10","2.91","1.43","5.71","1.15","1.68","2.18"
"15048","22-02-25 15:00","Italy","Serie A","2024/2025","Parma","Bologna","4.65","3.81","1.81","1.05","11.60","1.30","3.68","1.90","2.01","3.27","1.36","6.73","1.12","1.86","1.95"
"15049","22-02-25 15:00","Italy","Serie A","2024/2025","Venezia","Lazio","6.06","4.15","1.60","1.05","11.60","1.27","3.95","1.90","2.01","3.27","1.36","6.23","1.14","1.93","1.87"
"15050","21-02-25 20:45","Italy","Serie A","2024/2025","Lecce","Udinese","3.10","3.08","2.61","1.09","8.00","1.41","3.00","2.37","1.62","4.48","1.22","9.26","1.07","1.90","1.90"
"15051","17-02-25 20:45","Italy","Serie A","2024/2025","Genoa","Venezia","1.83","3.46","5.09","1.10","7.37","1.44","2.90","2.35","1.63","4.57","1.22","9.52","1.07","2.06","1.76"
"15052","16-02-25 20:45","Italy","Serie A","2024/2025","Juventus","Inter","3.96","3.35","2.09","1.06","10.50","1.30","3.68","2.03","1.88","3.50","1.33","6.73","1.12","1.76","2.06"
"15053","16-02-25 18:00","Italy","Serie A","2024/2025","Parma","AS Roma","4.02","3.50","2.02","1.05","11.60","1.25","4.21","1.82","2.10","2.91","1.43","5.71","1.15","1.65","2.24"
"15054","16-02-25 15:00","Italy","Serie A","2024/2025","Monza","Lecce","2.82","3.18","2.77","1.12","6.67","1.52","2.62","2.60","1.53","5.05","1.18","10.50","1.06","1.96","1.85"
"15055","16-02-25 15:00","Italy","Serie A","2024/2025","Udinese","Empoli","1.90","3.47","4.60","1.08","8.57","1.40","3.05","2.36","1.66","4.36","1.23","8.90","1.08","1.90","1.90"
"15056","16-02-25 12:30","Italy","Serie A","2024/2025","Fiorentina","Como","2.32","3.31","3.37","1.07","9.57","1.34","3.41","2.11","1.81","3.90","1.28","7.97","1.09","1.76","2.06"
"15057","15-02-25 20:45","Italy","Serie A","2024/2025","AC Milan","Verona","1.36","5.12","10.10","1.04","13.00","1.22","4.50","1.65","2.30","2.57","1.54","4.80","1.20","1.90","1.90"
